ts,symbol,open,high,low,close,volume,rsi14,ema12,ema26,enter,enter_at
2025-06-04 18:00:00+02:00,AAPL,204.40499877929688,204.60000610351562,202.14999389648438,203.1199951171875,7392236,59.20146294873889,203.03682541471568,202.0121992130101,False,True
2025-06-04 19:00:00+02:00,AAPL,203.0850067138672,203.47000122070312,202.61500549316406,203.4149932861328,2925944,60.433991027415544,203.0950050872414,202.11610988509327,False,False
2025-06-04 20:00:00+02:00,AAPL,203.4199981689453,203.58999633789062,202.85000610351562,203.30999755859375,2741604,59.742207073090675,203.12808085206484,202.20454600905626,False,False
2025-06-04 21:00:00+02:00,AAPL,203.302001953125,203.4499969482422,202.75999450683594,203.0500030517578,2585225,57.972551088425,203.11606888278683,202.2671724566638,False,False
2025-06-04 22:00:00+02:00,AAPL,203.05499267578125,203.44769287109375,202.75999450683594,202.88699340820312,5083243,56.83580514819105,203.08082650208166,202.31308511974078,False,False
2025-06-05 16:00:00+02:00,AAPL,203.59500122070312,203.83999633789062,201.27000427246094,201.904296875,6832019,50.41759497604269,202.8998219440691,202.28280450901923,False,False
2025-06-05 17:00:00+02:00,AAPL,201.91000366210938,203.49000549316406,201.35000610351562,203.2100067138672,7060606,57.314909907002274,202.9475426778842,202.35148615382278,True,False
2025-06-05 18:00:00+02:00,AAPL,203.21499633789062,204.75,203.05999755859375,204.14999389648438,5401443,61.47026747084851,203.13253517305347,202.4847089495755,False,True
2025-06-05 19:00:00+02:00,AAPL,204.16000366210938,204.1649932861328,201.5500030517578,201.6699981689453,4371647,48.15170020317782,202.90752948011374,202.42436000286216,False,False
2025-06-05 20:00:00+02:00,AAPL,201.63999938964844,202.89999389648438,201.56500244140625,202.1300048828125,2975511,50.302618118661925,202.78791031129816,202.40255591989552,False,False
2025-06-05 21:00:00+02:00,AAPL,202.11500549316406,202.72000122070312,201.14999389648438,202.25999450683594,3484840,50.92220689692691,202.70669249522706,202.39199581522442,False,False
2025-06-05 22:00:00+02:00,AAPL,202.2550048828125,202.38999938964844,200.15960693359375,200.5500030517578,9158491,43.278378180636125,202.37489411930872,202.25555190681948,False,False
2025-06-06 16:00:00+02:00,AAPL,202.9949951171875,205.6999969482422,202.98309326171875,204.47999572753906,8671084,58.643344796064476,202.6987559051903,202.42032552316905,False,False
2025-06-06 17:00:00+02:00,AAPL,204.47999572753906,204.6300048828125,203.11000061035156,203.24000549316406,5249340,53.70054644366174,202.78202507257086,202.48104255798353,False,False
2025-06-06 18:00:00+02:00,AAPL,203.7100067138672,204.05999755859375,202.860107421875,203.02999877929688,4029085,52.887515778847714,202.82017487360562,202.5217059817845,False,False
2025-06-06 19:00:00+02:00,AAPL,203.02000427246094,203.18080139160156,202.0500030517578,202.8000030517578,4253862,51.959690818202645,202.81707151639824,202.54232057956028,False,False
2025-06-06 20:00:00+02:00,AAPL,202.77999877929688,204.64999389648438,202.61000061035156,204.63999938964844,3611306,58.2673815574661,203.09752195843674,202.69770419512236,False,False
2025-06-06 21:00:00+02:00,AAPL,204.64999389648438,205.47000122070312,204.6199951171875,205.202392578125,4348907,59.99629248140567,203.42134820761953,202.88323666793738,False,False
2025-06-06 22:00:00+02:00,AAPL,205.21499633789062,205.3000030517578,203.89500427246094,203.92999267578125,7820954,54.49549283952431,203.49960120272132,202.96077414999988,False,False
2025-06-09 16:00:00+02:00,AAPL,204.39999389648438,205.5500030517578,203.97999572753906,205.0449981689453,7218648,58.11921037559461,203.7373545821404,203.1151611143662,False,False
2025-06-09 17:00:00+02:00,AAPL,205.0500030517578,206.0,204.52999877929688,204.72000122070312,6223730,56.70183782620205,203.88853098807311,203.23403815928006,True,False
2025-06-09 18:00:00+02:00,AAPL,204.71499633789062,204.94000244140625,204.26119995117188,204.7917022705078,3569316,56.95127176968948,204.02748041614,203.34942068603766,False,True
2025-06-09 19:00:00+02:00,AAPL,204.77999877929688,205.24000549316406,203.72999572753906,205.0751953125,5496130,57.98195105073153,204.1886673232723,203.4772558435534,False,False
2025-06-09 20:00:00+02:00,AAPL,205.0749969482422,205.29989624023438,200.02000427246094,202.1199951171875,21191236,45.69908065410452,203.87041006079772,203.37671801197072,False,False
2025-06-09 21:00:00+02:00,AAPL,202.2595977783203,202.3300018310547,200.6300048828125,201.47000122070312,9655936,43.515553431049554,203.50111639309085,203.2354797311361,False,False
2025-06-09 22:00:00+02:00,AAPL,201.46499633789062,202.35499572753906,200.83999633789062,201.44000244140625,10178918,43.41245679395012,203.18402193898555,203.10248141337834,False,False
2025-06-10 16:00:00+02:00,AAPL,200.60000610351562,203.14999389648438,200.57000732421875,202.82000732421875,9997649,49.35654246015025,203.1280196905599,203.08155740677392,False,False
2025-06-10 17:00:00+02:00,AAPL,202.83999633789062,204.35000610351562,202.49000549316406,203.72500610351562,7477868,52.854065041962414,203.21986375409156,203.12922027319925,False,False
2025-06-10 18:00:00+02:00,AAPL,203.52000427246094,203.75,202.3000946044922,202.8000030517578,4975709,49.120051825320985,203.15526979988636,203.10483381235173,False,False
2025-06-10 19:00:00+02:00,AAPL,202.7899932861328,203.07879638671875,202.07040405273438,202.30999755859375,3662987,47.21705182119991,203.0252279166106,203.0459570528141,False,False
2025-06-10 20:00:00+02:00,AAPL,202.3000030517578,202.52000427246094,201.30999755859375,201.6999969482422,5623413,44.88572978993294,202.8213462291693,202.94625630432728,False,False
2025-06-10 21:00:00+02:00,AAPL,201.5915985107422,203.07350158691406,201.36000061035156,202.8800048828125,4636093,50.02600971985083,202.8303706374221,202.9413487916225,False,False
2025-06-10 22:00:00+02:00,AAPL,202.8636932373047,203.22500610351562,202.3300018310547,202.75,6072997,49.47849149519371,202.81800592397258,202.92717480705784,False,False
2025-06-11 16:00:00+02:00,AAPL,203.47000122070312,204.5,202.47999572753906,202.6699981689453,7604907,49.12219998688154,202.79523550012223,202.90812468571616,False,False
2025-06-11 17:00:00+02:00,AAPL,202.66000366210938,203.02999877929688,201.91000366210938,201.9552001953125,6540251,45.93917339562867,202.66599929938226,202.837537686427,False,False
2025-06-11 18:00:00+02:00,AAPL,201.9499969482422,201.9600067138672,200.46499633789062,200.5330047607422,9403605,40.338470488748406,202.33784629343765,202.66683154378367,False,False
2025-06-11 19:00:00+02:00,AAPL,200.52999877929688,200.97999572753906,199.65960693359375,200.8800048828125,8373067,42.190358277420394,202.11356299949534,202.53447401334137,False,False
2025-06-11 20:00:00+02:00,AAPL,200.88499450683594,201.2364959716797,199.11000061035156,199.42999267578125,5302037,37.01934419945364,201.70070602661627,202.30451243278137,False,False
2025-06-11 21:00:00+02:00,AAPL,199.3800048828125,199.6699981689453,198.7100067138672,198.97500610351562,6419106,35.547105092540264,201.28136757690848,202.05788233431724,False,False
2025-06-11 22:00:00+02:00,AAPL,198.97000122070312,199.36109924316406,198.41000366210938,198.85000610351562,8961620,35.13370582204193,200.90731196561725,201.8202618727764,False,False
2025-06-12 16:00:00+02:00,AAPL,199.0800018310547,199.38999938964844,197.4949951171875,197.6999969482422,7558360,31.503732396175693,200.4138788860211,201.51505706355164,False,False
2025-06-12 17:00:00+02:00,AAPL,198.77999877929688,198.77999877929688,197.360107421875,198.6300048828125,5853901,37.15827669395757,200.13943673168131,201.301349494608,False,False
2025-06-12 18:00:00+02:00,AAPL,198.6199951171875,198.9250030517578,197.7550048828125,198.30999755859375,4869982,36.055321121269394,199.85798455120633,201.07976786971804,False,False
2025-06-12 19:00:00+02:00,AAPL,198.32000732421875,199.10000610351562,198.0800018310547,198.97999572753906,3872779,40.066486550464155,199.7229093475652,200.92422919251962,False,False
2025-06-12 20:00:00+02:00,AAPL,198.97000122070312,199.67990112304688,198.86000061035156,198.98399353027344,3480998,40.090635225418524,199.60922999105878,200.78050803235323,False,False
2025-06-12 21:00:00+02:00,AAPL,198.9949951171875,199.19000244140625,198.5449981689453,198.91000366210938,3470652,39.77124010485305,199.50165670968195,200.64195215307592,False,False
2025-06-12 22:00:00+02:00,AAPL,198.91000366210938,199.1999969482422,198.39999389648438,199.1999969482422,4956887,41.73065257219544,199.4552475156143,200.5351406564216,False,False
2025-06-13 16:00:00+02:00,AAPL,199.50999450683594,200.3699951171875,196.5800018310547,196.85000610351562,11043909,32.502717512503665,199.0544411445222,200.2621677265767,False,False
2025-06-13 17:00:00+02:00,AAPL,196.85000610351562,197.25,195.91000366210938,197.072998046875,7678571,33.99427045915844,198.74960374488418,200.0259329354877,False,False
2025-06-13 18:00:00+02:00,AAPL,197.07000732421875,197.8800048828125,197.0500030517578,197.5399932861328,4322667,37.12769838597186,198.5635098281532,199.8417892577577,False,False
2025-06-13 19:00:00+02:00,AAPL,197.5399932861328,198.04750061035156,197.0800018310547,197.32000732421875,3899168,36.254589782490925,198.3722017506248,199.65499059601407,False,False
2025-06-13 20:00:00+02:00,AAPL,197.3300018310547,197.7100067138672,196.9199981689453,197.1199951171875,3199723,35.438584767043835,198.17955457624984,199.46721315313803,False,False
2025-06-13 21:00:00+02:00,AAPL,197.1300048828125,197.3699951171875,195.80999755859375,196.32000732421875,5530397,32.306514615447895,197.89347038362968,199.2340867954403,False,False
2025-06-13 22:00:00+02:00,AAPL,196.3300018310547,196.69000244140625,195.77000427246094,196.4499969482422,7559000,33.33748646324263,197.6713975474162,199.02785791787005,False,False
2025-06-16 16:00:00+02:00,AAPL,197.2899932861328,198.68499755859375,196.5635986328125,198.29379272460938,7839497,45.91901331794501,197.76715065159976,198.97348271836924,False,False
2025-06-16 17:00:00+02:00,AAPL,198.3000030517578,198.66000366210938,197.63999938964844,197.88999938964844,5731276,43.96214521499076,197.7860504574534,198.89322469401955,False,False
2025-06-16 18:00:00+02:00,AAPL,197.89999389648438,197.9149932861328,196.875,197.38999938964844,5002006,41.598191350320754,197.72511952394495,198.78187467147353,False,False
2025-06-16 19:00:00+02:00,AAPL,197.39999389648438,197.6300048828125,197.02000427246094,197.4001007080078,2782980,41.6664364332685,197.6751166291854,198.67952104455014,False,False
2025-06-16 20:00:00+02:00,AAPL,197.41000366210938,198.19000244140625,197.3300018310547,198.0699005126953,3519877,46.15914891778866,197.73585261126385,198.63436396811645,False,False
2025-06-16 21:00:00+02:00,AAPL,198.06500244140625,198.39849853515625,197.77000427246094,198.22000122070312,2685164,47.141634654645024,197.81033701271605,198.603670431271,False,False
2025-06-16 22:00:00+02:00,AAPL,198.22000122070312,198.49000549316406,197.66000366210938,198.3699951171875,6560117,48.15965797326567,197.8964382595578,198.5863611487463,False,False
2025-06-17 16:00:00+02:00,AAPL,197.25,197.92999267578125,196.2550048828125,196.94009399414062,5892486,40.209285786621294,197.74930837257057,198.46441543359035,False,False
2025-06-17 17:00:00+02:00,AAPL,196.97000122070312,197.91000366210938,196.9405059814453,197.59800720214844,4144490,44.73032484973781,197.72603126942872,198.40023704607611,False,False
2025-06-17 18:00:00+02:00,AAPL,197.58999633789062,198.38890075683594,197.35000610351562,198.02000427246094,3423975,47.473829924781576,197.77125788527985,198.37207165543796,False,False
2025-06-17 19:00:00+02:00,AAPL,198.02000427246094,198.14999389648438,196.47000122070312,196.72500610351562,3396090,40.78349713447799,197.61029607270075,198.25006679974,False,False
2025-06-17 20:00:00+02:00,AAPL,196.72999572753906,196.86000061035156,195.5800018310547,195.67999267578125,4934595,36.33369757884804,197.31332631932852,198.059690938706,False,False
2025-06-17 21:00:00+02:00,AAPL,195.69000244140625,196.0399932861328,195.2100067138672,195.59979248046875,3614285,36.00898056098453,197.0497057287347,197.87747623809585,False,False
2025-06-17 22:00:00+02:00,AAPL,195.60499572753906,195.94000244140625,195.4409942626953,195.63999938964844,5801861,36.3162603228365,196.83282783041375,197.71173721228493,False,False
2025-06-18 16:00:00+02:00,AAPL,195.9199981689453,196.72000122070312,195.07000732421875,196.6009979248047,5945788,43.321744024412354,196.7971616910893,197.62946022802714,False,False
2025-06-18 17:00:00+02:00,AAPL,196.61000061035156,197.57000732421875,196.55999755859375,197.14999389648438,5229826,46.91441380903815,196.8514435688424,197.59394420346842,False,False
2025-06-18 18:00:00+02:00,AAPL,197.14999389648438,197.22000122070312,196.50030517578125,197.10000610351562,3338594,46.62461568070478,196.88968395879215,197.5573561960645,False,False
2025-06-18 19:00:00+02:00,AAPL,197.11000061035156,197.22999572753906,196.27999877929688,196.32000732421875,2310646,42.240033816644335,196.80204139962703,197.46570072407593,False,False
2025-06-18 20:00:00+02:00,AAPL,196.3300018310547,196.97999572753906,195.8000030517578,196.0399932861328,3158882,40.75820336596722,196.68480322832022,197.36009276570977,False,False
2025-06-18 21:00:00+02:00,AAPL,196.0399932861328,196.4499969482422,195.11000061035156,195.57620239257812,4428355,38.357951794492244,196.51424925359066,197.2279527380704,False,False
2025-06-18 22:00:00+02:00,AAPL,195.5800018310547,197.11000061035156,195.22000122070312,196.25,9789338,43.558314510595004,196.47359552226902,197.15551179450964,False,False
2025-06-20 16:00:00+02:00,AAPL,198.23500061035156,200.94000244140625,197.52999877929688,199.52999877929688,21894935,60.86601995260635,196.9438114079656,197.3313997193087,False,False
2025-06-20 17:00:00+02:00,AAPL,199.52000427246094,199.74000549316406,196.85960388183594,197.02999877929688,8233577,48.6265189647293,196.957071003555,197.30907372375228,False,False
2025-06-20 18:00:00+02:00,AAPL,197.0399932861328,198.86000061035156,197.01010131835938,198.07000732421875,5540437,52.872201728642494,197.12829197596483,197.3654391756387,False,False
2025-06-20 19:00:00+02:00,AAPL,198.07000732421875,198.93910217285156,197.9199981689453,198.66000366210938,3888347,55.137319845062486,197.36393992767938,197.46133284130318,False,False
2025-06-20 20:00:00+02:00,AAPL,198.64999389648438,199.42999267578125,198.07000732421875,199.41000366210938,4779270,57.90694371601084,197.67871896374552,197.60567882802957,False,False
2025-06-20 21:00:00+02:00,AAPL,199.4199981689453,200.27529907226562,199.25,200.25990295410156,6689955,60.85605435232388,198.07582419303108,197.8022880225534,False,False
2025-06-20 22:00:00+02:00,AAPL,200.25,201.6999969482422,199.60009765625,200.94000244140625,14144941,63.08487253051438,198.5164670004734,198.0347113128388,False,False
2025-06-23 16:00:00+02:00,AAPL,201.53199768066406,202.02999877929688,199.94000244140625,201.6750030517578,9802124,65.37915873572742,199.00239562374793,198.30436255275873,False,False
2025-06-23 17:00:00+02:00,AAPL,201.69000244140625,202.3000030517578,200.30999755859375,200.50999450683594,6293230,59.108420525306336,199.23433391345378,198.4677426975052,True,False
2025-06-23 18:00:00+02:00,AAPL,200.47999572753906,200.80999755859375,199.50999450683594,199.8990020751953,5400967,56.07097264027013,199.33659055372172,198.57376191066743,False,True
2025-06-23 19:00:00+02:00,AAPL,199.8800048828125,200.52999877929688,198.9600067138672,200.35459899902344,4586864,57.81189396678058,199.49320723761429,198.70567576906416,False,False
2025-06-23 20:00:00+02:00,AAPL,200.39999389648438,201.82000732421875,200.1033935546875,201.5500030517578,4228430,62.06042366965345,199.80963736286714,198.91636667889333,False,False
2025-06-23 21:00:00+02:00,AAPL,201.5500030517578,202.24000549316406,201.35000610351562,201.55999755859375,6418104,62.09479361365283,200.07892354682508,199.11219118850076,False,False
2025-06-23 22:00:00+02:00,AAPL,201.55999755859375,201.83999633789062,201.0507049560547,201.5500030517578,6094226,62.034273082823084,200.30524347066088,199.29276984503832,False,False
2025-06-24 16:00:00+02:00,AAPL,201.60000610351562,202.6699981689453,200.1999969482422,200.9600067138672,9640289,58.414817944079815,200.40597627730799,199.41626887235898,False,False
2025-06-24 17:00:00+02:00,AAPL,200.9499969482422,201.5800018310547,200.5800018310547,201.29110717773438,5745407,59.83124756644555,200.54215026198895,199.55514578386826,True,False
2025-06-24 18:00:00+02:00,AAPL,201.2899932861328,202.08999633789062,200.7404022216797,201.9250030517578,4680691,62.46704466054461,200.75489684503032,199.73069076667488,False,True
2025-06-24 19:00:00+02:00,AAPL,201.92999267578125,203.44000244140625,201.89999389648438,202.4550018310547,6771990,64.56090577850827,201.01645145826484,199.93249158625858,False,False
2025-06-24 20:00:00+02:00,AAPL,202.4499969482422,202.52000427246094,201.83999633789062,201.97999572753906,4451786,61.2622495730019,201.16468903815317,200.08415855968676,False,False
2025-06-24 21:00:00+02:00,AAPL,202.0,202.0449981689453,201.30499267578125,201.89999389648438,5138826,60.69972745762251,201.27781286251184,200.21866488093102,False,False
2025-06-24 22:00:00+02:00,AAPL,201.89999389648438,202.01499938964844,200.27000427246094,200.2899932861328,9522115,50.6252091880015,201.12584061999198,200.22394846650153,False,False
2025-06-25 16:00:00+02:00,AAPL,201.4199981689453,203.66000366210938,201.1999969482422,201.5850067138672,8483488,56.83156620032824,201.19648155751122,200.324767595936,False,False
2025-06-25 17:00:00+02:00,AAPL,201.57960510253906,203.1750030517578,201.24000549316406,202.4250030517578,6508825,60.316018536107606,201.38548486431839,200.48034059266354,True,False
2025-06-25 18:00:00+02:00,AAPL,202.40609741210938,202.4853973388672,201.82760620117188,201.88999938964844,4167713,57.15182951905063,201.46310248359993,200.58475976281056,False,True
2025-06-25 19:00:00+02:00,AAPL,201.8798065185547,202.17970275878906,201.39999389648438,201.9351043701172,2716260,57.35494864646508,201.53571815844876,200.68478528927773,False,False
2025-06-25 20:00:00+02:00,AAPL,201.92999267578125,201.92999267578125,200.62010192871094,201.0050048828125,3566684,51.892211456539826,201.45406996219702,200.7085052591692,False,False
2025-06-25 21:00:00+02:00,AAPL,201.00999450683594,201.5,200.8800048828125,201.10000610351562,2453207,52.3909959831581,201.39959859932299,200.73750532171337,False,False
2025-06-25 22:00:00+02:00,AAPL,201.10000610351562,201.6199951171875,200.88499450683594,201.60000610351562,5606411,55.03347994338362,201.43043052304492,200.80139426851355,False,False
2025-06-26 16:00:00+02:00,AAPL,202.35000610351562,202.61500549316406,199.66000366210938,201.14999389648438,8635860,52.2239605022124,201.38728642665097,200.82721646317805,False,False
2025-06-26 17:00:00+02:00,AAPL,201.15980529785156,201.25,199.64999389648438,200.1300048828125,6808507,46.43730111283609,201.19385849682965,200.77557116092876,False,False
2025-06-26 18:00:00+02:00,AAPL,200.14999389648438,200.32000732421875,199.4600067138672,200.07000732421875,5118926,46.11362537205312,201.02095831642796,200.72330717302432,False,False
2025-06-26 19:00:00+02:00,AAPL,200.07000732421875,200.7899932861328,199.82000732421875,199.99989318847656,4670376,45.712633004428916,200.8638713736662,200.66972095194672,False,False
2025-06-26 20:00:00+02:00,AAPL,199.99000549316406,200.74000549316406,199.63499450683594,200.57000732421875,4455791,49.5539069751518,200.81866151990505,200.66233475730021,False,False
2025-06-26 21:00:00+02:00,AAPL,200.57000732421875,201.36000061035156,200.42999267578125,200.94500732421875,4877703,51.96169537968716,200.8380993359533,200.68327346596084,False,False
2025-06-26 22:00:00+02:00,AAPL,200.9550018310547,201.55999755859375,200.75,200.94000244140625,7612645,51.92607294572256,200.8537767367922,200.70229042710494,False,False
2025-06-27 16:00:00+02:00,AAPL,201.89500427246094,203.22000122070312,201.25999450683594,202.77000427246094,8068899,62.14500970013974,201.14858097304895,200.85545441564983,False,False
2025-06-27 17:00:00+02:00,AAPL,202.80999755859375,202.8800048828125,200.85499572753906,201.05490112304688,7687917,51.16729430903562,201.13416868843325,200.87022824582738,False,False
2025-06-27 18:00:00+02:00,AAPL,201.03269958496094,202.0500030517578,200.99000549316406,201.75900268554688,4467468,54.70472813685386,201.2302969956815,200.9360633895103,False,False
2025-06-27 19:00:00+02:00,AAPL,201.75999450683594,202.63499450683594,201.57000732421875,202.285400390625,4075548,57.20090571377503,201.39262059490358,201.03601427848176,False,False
2025-06-27 20:00:00+02:00,AAPL,202.3000030517578,202.6999969482422,200.92999267578125,201.4600067138672,5158931,52.331072615937956,201.40298769012875,201.06742112554736,False,False
2025-06-27 21:00:00+02:00,AAPL,201.4550018310547,201.65679931640625,200.7899932861328,200.99000549316406,4920183,49.73455121309582,201.3394519675188,201.0616866342597,False,False
2025-06-27 22:00:00+02:00,AAPL,200.99000549316406,201.44000244140625,200.22000122070312,201.10000610351562,8538635,50.3553989292878,201.30261414228755,201.06452511346384,False,False
2025-06-30 16:00:00+02:00,AAPL,202.00999450683594,202.19000244140625,200.35240173339844,200.48260498046875,7111604,46.85716733631837,201.17645888662312,201.02141991842717,False,False
2025-06-30 17:00:00+02:00,AAPL,200.4600067138672,201.37109375,199.59010314941406,199.84500122070312,7990525,43.49650401065187,200.97161924571233,200.93427779266983,False,False
2025-06-30 18:00:00+02:00,AAPL,199.83999633789062,200.28529357910156,199.8000030517578,200.22430419921875,5114821,45.97868909694915,200.85664770009794,200.88168715611792,False,False
2025-06-30 19:00:00+02:00,AAPL,200.2100067138672,200.47999572753906,199.84500122070312,200.0399932861328,4238585,44.945465755405046,200.73100855948792,200.81933946204495,False,False
2025-06-30 20:00:00+02:00,AAPL,200.0500030517578,200.47999572753906,199.89999389648438,200.4600067138672,3823157,47.8229562689258,200.68931596785396,200.7927222214392,False,False
2025-06-30 21:00:00+02:00,AAPL,200.42999267578125,202.92999267578125,199.2606964111328,202.7100067138672,11962545,59.91087243288811,201.0001914672406,200.93474329495237,False,False
2025-06-30 22:00:00+02:00,AAPL,202.6999969482422,207.38999938964844,202.57000732421875,205.1199951171875,30528029,68.36481766910791,201.63400741338629,201.24476194845127,False,False
2025-07-01 16:00:00+02:00,AAPL,206.6649932861328,209.4600067138672,206.14010620117188,208.97000122070312,19772463,76.78658173219729,202.7626218452812,201.817001894544,False,False
2025-07-01 17:00:00+02:00,AAPL,208.97999572753906,210.07000732421875,207.47000122070312,209.91000366210938,17238545,78.3051738775014,203.86221904787013,202.41648350695627,True,False
2025-07-01 18:00:00+02:00,AAPL,209.91000366210938,210.18649291992188,206.7899932861328,207.3800048828125,9590176,65.8238332479276,204.4034168686305,202.7841517570197,False,True
2025-07-01 19:00:00+02:00,AAPL,207.38999938964844,208.52999877929688,207.10000610351562,207.32000732421875,7179610,65.55697071425061,204.85212309256715,203.1201410582937,False,False
2025-07-01 20:00:00+02:00,AAPL,207.30499267578125,208.3699951171875,207.17999267578125,208.25340270996094,4722148,67.74766772231527,205.3753968798585,203.50038266212093,False,False
2025-07-01 21:00:00+02:00,AAPL,208.25999450683594,208.42990112304688,207.375,207.73899841308594,4503884,65.28329353067339,205.73902788497043,203.81435419922946,False,False
