ts,equity
2025-06-25 16:30:00+02:00,0.9921176312668909
2025-06-25 17:30:00+02:00,0.9921176312668909
2025-06-26 09:30:00+02:00,0.9921176312668909
2025-06-26 10:30:00+02:00,0.9921176312668909
2025-06-26 11:30:00+02:00,0.9921176312668909
2025-06-26 12:30:00+02:00,0.9921176312668909
2025-06-26 13:30:00+02:00,0.9921176312668909
2025-06-26 14:30:00+02:00,0.9921176312668909
2025-06-26 15:30:00+02:00,0.9921176312668909
2025-06-26 16:30:00+02:00,0.9921176312668909
2025-06-26 17:30:00+02:00,0.9921176312668909
2025-06-27 09:30:00+02:00,0.9921176312668909
2025-06-27 10:30:00+02:00,0.9921176312668909
2025-06-27 11:30:00+02:00,0.9921176312668909
2025-06-27 12:30:00+02:00,0.9921176312668909
2025-06-27 13:30:00+02:00,0.9921176312668909
2025-06-27 14:30:00+02:00,0.9921176312668909
2025-06-27 15:30:00+02:00,0.9921176312668909
2025-06-27 16:30:00+02:00,0.9921176312668909
2025-06-27 17:30:00+02:00,0.9921176312668909
2025-06-30 09:30:00+02:00,0.9921176312668909
2025-06-30 10:30:00+02:00,0.9921176312668909
2025-06-30 11:30:00+02:00,0.9921176312668909
2025-06-30 12:30:00+02:00,0.9921176312668909
2025-06-30 13:30:00+02:00,0.9921176312668909
2025-06-30 14:30:00+02:00,0.9921176312668909
2025-06-30 15:30:00+02:00,0.9921176312668909
2025-06-30 16:30:00+02:00,0.9824089066796272
2025-06-30 17:30:00+02:00,0.9824089066796272
2025-07-01 09:30:00+02:00,0.9824089066796272
2025-07-01 10:30:00+02:00,0.9824089066796272
2025-07-01 11:30:00+02:00,0.9824089066796272
2025-07-01 12:30:00+02:00,0.9824089066796272
2025-07-01 13:30:00+02:00,0.9824089066796272
2025-07-01 14:30:00+02:00,0.9824089066796272
2025-07-01 15:30:00+02:00,0.9824089066796272
2025-07-01 16:30:00+02:00,0.9824089066796272
2025-07-01 17:30:00+02:00,0.9824089066796272
2025-07-02 09:30:00+02:00,0.9824089066796272
2025-07-02 10:30:00+02:00,0.9824089066796272
2025-07-02 11:30:00+02:00,0.9824089066796272
2025-07-02 12:30:00+02:00,0.9824089066796272
2025-07-02 13:30:00+02:00,0.9824089066796272
2025-07-02 14:30:00+02:00,0.9824089066796272
2025-07-02 15:30:00+02:00,0.9824089066796272
2025-07-02 16:30:00+02:00,0.9824089066796272
2025-07-02 17:30:00+02:00,0.9824089066796272
2025-07-03 09:30:00+02:00,0.9824089066796272
2025-07-03 10:30:00+02:00,0.9824089066796272
2025-07-03 11:30:00+02:00,0.9824089066796272
2025-07-03 12:30:00+02:00,0.9824089066796272
2025-07-03 13:30:00+02:00,0.9824089066796272
2025-07-03 14:30:00+02:00,0.9824089066796272
2025-07-03 15:30:00+02:00,0.9824089066796272
2025-07-03 16:30:00+02:00,0.9824089066796272
2025-07-03 17:30:00+02:00,0.9724800809448028
2025-07-04 09:30:00+02:00,0.9724800809448028
2025-07-04 10:30:00+02:00,0.9724800809448028
2025-07-04 11:30:00+02:00,0.9724800809448028
2025-07-04 12:30:00+02:00,0.9724800809448028
2025-07-04 13:30:00+02:00,0.9724800809448028
2025-07-04 14:30:00+02:00,0.9724800809448028
2025-07-04 15:30:00+02:00,0.9724800809448028
2025-07-04 16:30:00+02:00,0.9724800809448028
2025-07-04 17:30:00+02:00,0.9724800809448028
2025-07-07 09:30:00+02:00,0.9724800809448028
2025-07-07 10:30:00+02:00,0.9724800809448028
2025-07-07 11:30:00+02:00,0.9724800809448028
2025-07-07 12:30:00+02:00,0.9724800809448028
2025-07-07 13:30:00+02:00,0.9724800809448028
2025-07-07 14:30:00+02:00,0.9724800809448028
2025-07-07 15:30:00+02:00,0.9724800809448028
2025-07-07 16:30:00+02:00,0.9724800809448028
2025-07-07 17:30:00+02:00,0.9724800809448028
2025-07-08 09:30:00+02:00,0.9724800809448028
2025-07-08 10:30:00+02:00,0.9724800809448028
2025-07-08 11:30:00+02:00,0.9724800809448028
2025-07-08 12:30:00+02:00,0.9724800809448028
2025-07-08 13:30:00+02:00,0.9724800809448028
2025-07-08 14:30:00+02:00,0.9724800809448028
2025-07-08 15:30:00+02:00,0.9724800809448028
2025-07-08 16:30:00+02:00,0.9724800809448028
2025-07-08 17:30:00+02:00,0.9724800809448028
2025-07-09 09:30:00+02:00,0.9724800809448028
2025-07-09 10:30:00+02:00,0.9724800809448028
2025-07-09 11:30:00+02:00,0.9724800809448028
2025-07-09 12:30:00+02:00,0.9724800809448028
2025-07-09 13:30:00+02:00,0.9724800809448028
2025-07-09 14:30:00+02:00,0.9724800809448028
2025-07-09 15:30:00+02:00,0.9888466361001857
2025-07-09 16:30:00+02:00,0.9888466361001857
2025-07-09 17:30:00+02:00,0.9888466361001857
2025-07-10 09:30:00+02:00,0.9888466361001857
2025-07-10 10:30:00+02:00,0.9888466361001857
2025-07-10 11:30:00+02:00,0.9888466361001857
2025-07-10 12:30:00+02:00,0.9888466361001857
2025-07-10 13:30:00+02:00,0.9888466361001857
2025-07-10 14:30:00+02:00,0.9888466361001857
2025-07-10 15:30:00+02:00,0.9888466361001857
2025-07-10 16:30:00+02:00,0.9888466361001857
2025-07-10 17:30:00+02:00,0.9888466361001857
2025-07-11 09:30:00+02:00,0.9888466361001857
2025-07-11 10:30:00+02:00,0.9888466361001857
2025-07-11 11:30:00+02:00,0.9888466361001857
2025-07-11 12:30:00+02:00,0.9888466361001857
2025-07-11 13:30:00+02:00,0.9888466361001857
2025-07-11 14:30:00+02:00,0.9888466361001857
2025-07-11 15:30:00+02:00,0.9888466361001857
2025-07-11 16:30:00+02:00,0.9888466361001857
2025-07-11 17:30:00+02:00,0.9888466361001857
2025-07-14 09:30:00+02:00,0.9798741455435035
2025-07-14 10:30:00+02:00,0.9798741455435035
2025-07-14 11:30:00+02:00,0.9798741455435035
2025-07-14 12:30:00+02:00,0.9798741455435035
2025-07-14 13:30:00+02:00,0.9798741455435035
2025-07-14 14:30:00+02:00,0.9798741455435035
2025-07-14 15:30:00+02:00,0.9798741455435035
2025-07-14 16:30:00+02:00,0.9798741455435035
2025-07-14 17:30:00+02:00,0.9798741455435035
2025-07-15 09:30:00+02:00,0.9798741455435035
2025-07-15 10:30:00+02:00,0.9798741455435035
2025-07-15 11:30:00+02:00,0.9798741455435035
2025-07-15 12:30:00+02:00,0.9798741455435035
2025-07-15 13:30:00+02:00,0.9798741455435035
2025-07-15 14:30:00+02:00,0.9798741455435035
2025-07-15 15:30:00+02:00,0.9798741455435035
2025-07-15 16:30:00+02:00,0.9798741455435035
2025-07-15 17:30:00+02:00,0.9798741455435035
2025-07-16 09:30:00+02:00,0.9726534522271272
2025-07-16 10:30:00+02:00,0.9726534522271272
2025-07-16 11:30:00+02:00,0.9726534522271272
2025-07-16 12:30:00+02:00,0.9726534522271272
2025-07-16 13:30:00+02:00,0.9726534522271272
2025-07-16 14:30:00+02:00,0.9726534522271272
2025-07-16 15:30:00+02:00,0.9726534522271272
2025-07-16 16:30:00+02:00,0.9726534522271272
2025-07-16 17:30:00+02:00,0.9726534522271272
2025-07-17 09:30:00+02:00,0.9726534522271272
2025-07-17 10:30:00+02:00,0.9726534522271272
2025-07-17 11:30:00+02:00,0.9726534522271272
2025-07-17 12:30:00+02:00,0.9726534522271272
2025-07-17 13:30:00+02:00,0.9726534522271272
2025-07-17 14:30:00+02:00,0.9726534522271272
2025-07-17 15:30:00+02:00,0.9726534522271272
2025-07-17 16:30:00+02:00,0.9726534522271272
2025-07-17 17:30:00+02:00,0.9726534522271272
2025-07-18 09:30:00+02:00,0.9726534522271272
2025-07-18 10:30:00+02:00,0.9726534522271272
2025-07-18 11:30:00+02:00,0.9726534522271272
2025-07-18 12:30:00+02:00,0.9726534522271272
2025-07-18 13:30:00+02:00,0.9726534522271272
2025-07-18 14:30:00+02:00,0.9726534522271272
2025-07-18 15:30:00+02:00,0.9726534522271272
2025-07-18 16:30:00+02:00,0.9726534522271272
2025-07-18 17:30:00+02:00,0.9726534522271272
2025-07-21 09:30:00+02:00,0.9726534522271272
2025-07-21 10:30:00+02:00,0.9726534522271272
2025-07-21 11:30:00+02:00,0.9726534522271272
2025-07-21 12:30:00+02:00,0.9726534522271272
2025-07-21 13:30:00+02:00,0.9726534522271272
2025-07-21 14:30:00+02:00,0.9726534522271272
2025-07-21 15:30:00+02:00,0.9726534522271272
2025-07-21 16:30:00+02:00,0.9726534522271272
2025-07-21 17:30:00+02:00,0.9726534522271272
2025-07-22 09:30:00+02:00,0.9726534522271272
2025-07-22 10:30:00+02:00,0.9726534522271272
2025-07-22 11:30:00+02:00,0.9726534522271272
2025-07-22 12:30:00+02:00,0.9726534522271272
2025-07-22 13:30:00+02:00,0.9726534522271272
2025-07-22 14:30:00+02:00,0.9726534522271272
2025-07-22 15:30:00+02:00,0.9726534522271272
2025-07-22 16:30:00+02:00,0.9726534522271272
2025-07-22 17:30:00+02:00,0.9726534522271272
2025-07-23 09:30:00+02:00,0.9726534522271272
2025-07-23 10:30:00+02:00,0.9726534522271272
2025-07-23 11:30:00+02:00,0.9726534522271272
2025-07-23 12:30:00+02:00,0.9726534522271272
2025-07-23 13:30:00+02:00,0.9726534522271272
2025-07-23 14:30:00+02:00,0.9726534522271272
2025-07-23 15:30:00+02:00,0.9726534522271272
2025-07-23 16:30:00+02:00,0.9726534522271272
2025-07-23 17:30:00+02:00,0.9726534522271272
2025-07-24 09:30:00+02:00,0.9726534522271272
2025-07-24 10:30:00+02:00,0.9726534522271272
2025-07-24 11:30:00+02:00,0.9726534522271272
2025-07-24 12:30:00+02:00,0.9726534522271272
2025-07-24 13:30:00+02:00,0.9726534522271272
2025-07-24 14:30:00+02:00,0.9726534522271272
2025-07-24 15:30:00+02:00,0.9726534522271272
2025-07-24 16:30:00+02:00,0.9726534522271272
2025-07-24 17:30:00+02:00,0.9726534522271272
2025-07-25 09:30:00+02:00,0.9726534522271272
2025-07-25 10:30:00+02:00,0.9726534522271272
2025-07-25 11:30:00+02:00,0.9726534522271272
2025-07-25 12:30:00+02:00,0.9726534522271272
2025-07-25 13:30:00+02:00,0.9726534522271272
2025-07-25 14:30:00+02:00,0.9726534522271272
2025-07-25 15:30:00+02:00,0.9726534522271272
2025-07-25 16:30:00+02:00,0.9726534522271272
2025-07-25 17:30:00+02:00,0.9726534522271272
2025-07-28 09:30:00+02:00,0.9985161289720255
2025-07-28 10:30:00+02:00,0.9985161289720255
2025-07-28 11:30:00+02:00,0.9985161289720255
2025-07-28 12:30:00+02:00,0.9985161289720255
2025-07-28 13:30:00+02:00,0.9985161289720255
2025-07-28 14:30:00+02:00,0.9985161289720255
2025-07-28 15:30:00+02:00,0.9985161289720255
2025-07-28 16:30:00+02:00,0.9858053958709264
2025-07-28 17:30:00+02:00,0.9858053958709264
2025-07-29 09:30:00+02:00,0.9858053958709264
2025-07-29 10:30:00+02:00,0.9858053958709264
2025-07-29 11:30:00+02:00,0.9858053958709264
2025-07-29 12:30:00+02:00,0.9858053958709264
2025-07-29 13:30:00+02:00,0.9858053958709264
2025-07-29 14:30:00+02:00,0.9858053958709264
2025-07-29 15:30:00+02:00,0.9858053958709264
2025-07-29 16:30:00+02:00,0.9858053958709264
2025-07-29 17:30:00+02:00,0.9858053958709264
2025-07-30 09:30:00+02:00,0.9858053958709264
2025-07-30 10:30:00+02:00,0.9858053958709264
2025-07-30 11:30:00+02:00,0.9858053958709264
2025-07-30 12:30:00+02:00,0.9858053958709264
2025-07-30 13:30:00+02:00,0.9858053958709264
2025-07-30 14:30:00+02:00,0.9858053958709264
2025-07-30 15:30:00+02:00,0.9858053958709264
2025-07-30 16:30:00+02:00,0.9858053958709264
2025-07-30 17:30:00+02:00,0.9858053958709264
2025-07-31 09:30:00+02:00,0.9858053958709264
2025-07-31 10:30:00+02:00,0.9858053958709264
2025-07-31 11:30:00+02:00,0.9858053958709264
2025-07-31 12:30:00+02:00,0.9858053958709264
2025-07-31 13:30:00+02:00,0.9858053958709264
2025-07-31 14:30:00+02:00,0.9858053958709264
2025-07-31 15:30:00+02:00,0.9858053958709264
2025-07-31 16:30:00+02:00,0.9858053958709264
2025-07-31 17:30:00+02:00,0.9858053958709264
2025-08-01 09:30:00+02:00,0.9858053958709264
2025-08-01 10:30:00+02:00,0.9858053958709264
2025-08-01 11:30:00+02:00,0.9858053958709264
2025-08-01 12:30:00+02:00,0.9858053958709264
2025-08-01 13:30:00+02:00,0.9858053958709264
2025-08-01 14:30:00+02:00,0.9858053958709264
2025-08-01 15:30:00+02:00,0.9858053958709264
2025-08-01 16:30:00+02:00,0.9858053958709264
2025-08-01 17:30:00+02:00,0.9858053958709264
2025-08-04 09:30:00+02:00,0.9858053958709264
2025-08-04 10:30:00+02:00,0.9858053958709264
2025-08-04 11:30:00+02:00,0.9858053958709264
2025-08-04 12:30:00+02:00,0.9858053958709264
2025-08-04 13:30:00+02:00,0.9858053958709264
2025-08-04 14:30:00+02:00,0.9858053958709264
2025-08-04 15:30:00+02:00,0.9858053958709264
2025-08-04 16:30:00+02:00,0.9858053958709264
2025-08-04 17:30:00+02:00,0.9858053958709264
2025-08-05 09:30:00+02:00,0.9858053958709264
2025-08-05 10:30:00+02:00,0.9858053958709264
2025-08-05 11:30:00+02:00,0.9858053958709264
2025-08-05 12:30:00+02:00,0.9858053958709264
2025-08-05 13:30:00+02:00,0.9858053958709264
2025-08-05 14:30:00+02:00,0.9858053958709264
2025-08-05 15:30:00+02:00,0.9858053958709264
2025-08-05 16:30:00+02:00,0.9858053958709264
2025-08-05 17:30:00+02:00,0.9858053958709264
2025-08-06 09:30:00+02:00,0.9858053958709264
2025-08-06 10:30:00+02:00,0.9858053958709264
2025-08-06 11:30:00+02:00,0.9858053958709264
2025-08-06 12:30:00+02:00,0.9858053958709264
2025-08-06 13:30:00+02:00,0.9858053958709264
2025-08-06 14:30:00+02:00,0.9858053958709264
2025-08-06 15:30:00+02:00,0.9858053958709264
2025-08-06 16:30:00+02:00,0.9858053958709264
2025-08-06 17:30:00+02:00,0.9858053958709264
2025-08-07 09:30:00+02:00,0.9858053958709264
2025-08-07 10:30:00+02:00,0.9858053958709264
2025-08-07 11:30:00+02:00,0.9858053958709264
2025-08-07 12:30:00+02:00,0.9858053958709264
2025-08-07 13:30:00+02:00,0.9858053958709264
2025-08-07 14:30:00+02:00,0.9858053958709264
2025-08-07 15:30:00+02:00,0.9858053958709264
2025-08-07 16:30:00+02:00,0.9858053958709264
2025-08-07 17:30:00+02:00,0.9858053958709264
2025-08-08 09:30:00+02:00,0.9858053958709264
2025-08-08 10:30:00+02:00,0.9858053958709264
2025-08-08 11:30:00+02:00,0.9858053958709264
2025-08-08 12:30:00+02:00,0.9858053958709264
2025-08-08 13:30:00+02:00,0.9858053958709264
2025-08-08 14:30:00+02:00,0.9858053958709264
2025-08-08 15:30:00+02:00,0.9858053958709264
2025-08-08 16:30:00+02:00,0.9858053958709264
2025-08-08 17:30:00+02:00,0.9858053958709264
2025-08-11 09:30:00+02:00,0.9858053958709264
2025-08-11 10:30:00+02:00,0.9858053958709264
2025-08-11 11:30:00+02:00,0.9858053958709264
2025-08-11 12:30:00+02:00,0.9858053958709264
2025-08-11 13:30:00+02:00,0.9858053958709264
2025-08-11 14:30:00+02:00,0.9858053958709264
2025-08-11 15:30:00+02:00,0.9858053958709264
2025-08-11 16:30:00+02:00,0.9858053958709264
2025-08-11 17:30:00+02:00,0.9858053958709264
2025-08-12 09:30:00+02:00,0.9858053958709264
2025-08-12 10:30:00+02:00,0.9858053958709264
2025-08-12 11:30:00+02:00,0.9858053958709264
2025-08-12 12:30:00+02:00,0.9858053958709264
2025-08-12 13:30:00+02:00,0.9858053958709264
2025-08-12 14:30:00+02:00,0.9858053958709264
2025-08-12 15:30:00+02:00,0.9858053958709264
2025-08-12 16:30:00+02:00,0.9858053958709264
2025-08-12 17:30:00+02:00,0.9858053958709264
2025-08-13 09:30:00+02:00,0.9858053958709264
2025-08-13 10:30:00+02:00,0.9858053958709264
2025-08-13 11:30:00+02:00,0.9858053958709264
2025-08-13 12:30:00+02:00,0.9858053958709264
2025-08-13 13:30:00+02:00,0.9858053958709264
2025-08-13 14:30:00+02:00,0.9858053958709264
2025-08-13 15:30:00+02:00,0.9858053958709264
2025-08-13 16:30:00+02:00,0.9858053958709264
2025-08-13 17:30:00+02:00,0.9858053958709264
2025-08-14 09:30:00+02:00,0.9858053958709264
2025-08-14 10:30:00+02:00,1.0023840293411217
2025-08-14 11:30:00+02:00,1.0023840293411217
2025-08-14 12:30:00+02:00,1.0023840293411217
2025-08-14 13:30:00+02:00,1.0023840293411217
2025-08-14 14:30:00+02:00,1.0023840293411217
2025-08-14 15:30:00+02:00,1.0023840293411217
2025-08-14 16:30:00+02:00,1.0023840293411217
2025-08-14 17:30:00+02:00,1.0023840293411217
2025-08-15 09:30:00+02:00,1.0023840293411217
2025-08-15 10:30:00+02:00,1.0023840293411217
2025-08-15 11:30:00+02:00,1.0023840293411217
2025-08-15 12:30:00+02:00,1.0023840293411217
2025-08-15 13:30:00+02:00,1.0023840293411217
2025-08-15 14:30:00+02:00,1.0023840293411217
2025-08-15 15:30:00+02:00,1.0023840293411217
2025-08-15 16:30:00+02:00,1.0023840293411217
2025-08-15 17:30:00+02:00,1.0023840293411217
2025-08-18 09:30:00+02:00,1.0023840293411217
2025-08-18 10:30:00+02:00,1.0023840293411217
2025-08-18 11:30:00+02:00,0.9956566925396803
2025-08-18 12:30:00+02:00,0.9956566925396803
2025-08-18 13:30:00+02:00,0.9956566925396803
2025-08-18 14:30:00+02:00,0.9956566925396803
2025-08-18 15:30:00+02:00,0.9956566925396803
2025-08-18 16:30:00+02:00,0.9956566925396803
2025-08-18 17:30:00+02:00,0.9956566925396803
2025-08-19 09:30:00+02:00,0.9956566925396803
2025-08-19 10:30:00+02:00,0.9956566925396803
2025-08-19 11:30:00+02:00,0.9956566925396803
2025-08-19 12:30:00+02:00,0.9956566925396803
2025-08-19 13:30:00+02:00,0.9956566925396803
2025-08-19 14:30:00+02:00,0.9956566925396803
2025-08-19 15:30:00+02:00,0.9956566925396803
2025-08-19 16:30:00+02:00,0.9956566925396803
2025-08-19 17:30:00+02:00,0.9956566925396803
2025-08-20 09:30:00+02:00,0.9956566925396803
2025-08-20 10:30:00+02:00,0.9956566925396803
2025-08-20 11:30:00+02:00,0.9956566925396803
2025-08-20 12:30:00+02:00,0.9956566925396803
2025-08-20 13:30:00+02:00,0.9956566925396803
2025-08-20 14:30:00+02:00,0.9956566925396803
2025-08-20 15:30:00+02:00,0.9956566925396803
2025-08-20 16:30:00+02:00,0.9956566925396803
2025-08-20 17:30:00+02:00,0.9956566925396803
2025-08-21 09:30:00+02:00,0.9956566925396803
2025-08-21 10:30:00+02:00,0.9956566925396803
2025-08-21 11:30:00+02:00,0.9956566925396803
2025-08-21 12:30:00+02:00,0.9956566925396803
2025-08-21 13:30:00+02:00,0.9956566925396803
2025-08-21 14:30:00+02:00,0.9885207519647695
2025-08-21 15:30:00+02:00,0.9885207519647695
2025-08-21 16:30:00+02:00,0.9885207519647695
2025-08-21 17:30:00+02:00,0.9885207519647695
